twitter_id,Content
1478253998188736517,"@larsenaleb @mamo75r @RagnarKimi @Lorenzo36522471 @Riccardobonny1 Siamo contagiosi, ma se sei vaccinato ti prendi il raffreddore. Paura del vaccino? Paura del covid? Hai paura anche del buio?"
1478228521034072065,"Mio fratello, con 3 dosi sperimentali, ""#VACCINATI"" se no prendi il #Covid_19. Lui oggi a casa con il #Covid_19, pieno di dolori e con la bombola dell'ossigeno accanto il letto. Ha provato a ricoverarsi, ma il dottore non vuole perchè vaccinato. #novaxout più coglioni che mai."
1478132533313343494,"@daniele19921 Un nostro ex paesano e morto di covid senza vaccino, si era rifiutato di farsi intubare, magari se lo intubavano riuscivano a salvarlo. Quindi non è che se uno e forte e giovane il covid non lo prendi, lo prendi eccome, senza vaccino e peggio con vaccino non finisci in terapia.."
1478117232899145731,"@scomesara Ma che vuol dire ?… sei solo attenta e fortunata , non è che se ti vaccini non prendi il Covid ….."
1478099071940411393,@MezzadridItalia grazie per non vaccinarti. così se prendi il covid all’ospedale curano te e devono accantonare quelli che ne hanno davvero bisogno. complimenti!❤️
1478094756316168198,"@itsmeback_ @Martina95190659 se con tre dosi prendi il covid è sempre colpa dei novax che il covid non l'hanno preso, la logicah.."
1478062918625333248,@marioadinolfi Certo se magari ti prendi il Covid poi non ti lamentare però eh??
1478060005584691204,Mi confermate che dopo 2 anni ancora oggi se prendi il Covid non si sa che cazzo fare a parte aspettare per vedere se campi o muori?
1478055076174385156,@bronzo87 @FulvioOlivieri @VittorioSgarbi La cura per il Covid è gratuita e si chiama Vaccino....fattelo e prendi un raffreddore..altre cure anche a pagamento non ne conosco. Se le conosci tu illuminaci
1478013067082534914,"@Elvira39886599 @maxmarc69 Se ha già preso il covid, non penso che lo riprenderà di nuovo. Gli scienziati dicono che è quasi impossibile poiché si sono creati anticorpi al virus, con il siero invece, non crei anticorpi. È come quando prendi il morbillo, una volta preso, non lo riprenderai più."
1478001076699865089,#NessunoHaMaiDettoChe se ti fai 3 dosi di vaccino non ti prendi il covid…
1477976205026643972,@juiserr tentar non nuoce e restare murato in casa non salvaguarda la tua situazione mentale quindi se ti prendi il covid perché esci e ti alleni credo sia un buon compromesso
1477969596850257920,"Dicono che sei vaccinato e prendi il covid ,e in forma lieve ,io dico se mi vaccino il covid non l'ho devo proprio prendere ,ecco perché non mi fido ,di questo vaccino esperimento ."
1477939209579253760,"@AieieBrazov3 @pills_ofscience E qualcuno pagherà per te le tue malattie quando capiteranno, che siano malattie da fumo se fumi, cardiovascolari se mangi salsicce, COVID se te lo prendi come molti pur stando attentissimo e senza sapere come"
1477765777382154246,@Anastas99411930 @MadameA02 Che significa? Prima di COVID si moriva. Ora se lo prendi va via come un raffreddore. Credo sia stato fatto un passo avanti. Poi questi tamponi veloci sono inaffidabili.
1477703478311018497,"@CarloBianconi7 @mayabug2 Io non faccio vita sociale da due anni. Un covid me lo ha portato il compagno di stanza in ospedale di mio padre, il secondo un nipote andando ai centri estivi. Se te lo prendi devi curarlo subito e pregare che non sia aggressivo. Cmq io mascherina al chiuso sempre e distanza."
1477697687222984712,@Nicolet84520681 se non ti vaccini prendi il covid e muori! mio cugino non vaccinato preso covid influenza intestinale e stop!!ma andatevene tutti  a purgarvi!!!!!😁😁😁😁😁
1477626924935651328,@maik89369417 @DavideFalchieri Le cure sono fondamentali ed è pazzesco che alcuni medici della muta diano ancora solo Tachipirina 😓 però ho visto con i miei occhi persone over 60 finire in ospedale comunque nonostante le cure...se lo prendi forte il Covid è spaventoso non è minimamente una normale influenza.
1477619170573434883,"@markorusso69 Oh se prendi il covid dimmelo che mi metto una parrucca bionda e vengo a limonarti!!
La barba la lascio?"
1477609096148832260,"@Nick14389969 @moussedisalmone @valy_s @LauraCarrese E tu e DIO non voglia se ti prendi il covid ti fai curare dall'ortopedico Pregliasco o dal virologo Crisanti,? https://t.co/Dt8dCTCCjN"
1477589916087422976,avete sfracassato la bega con sta cosa che se non reposti ti prendi il covid
1477566181129310211,"Dite al consigliere (ts) @WRicciardi, che il #vaccino NON immunizza. E che al momento, l’unica certezza è: se hai la terza dose,  ti prendi il #Covid_19 e nessuno sa, se e quante #Varianti potranno generarsi. Ma forse è ciò che vogliono. Non far finire mai questa EPIDEMIA👇👇 https://t.co/R2ZcOaOGiz"
1477563530337521664,"Mario Draghi, in conferenza stampa, ha dichiarato, testuale:
""Bisogna vaccinarsi, perché se non ti vaccini prendi il covid e muori""
Non é cosí. Non é la peste del manzoni, né ebola. Non ci sono i monatti né i carretti che portano via cadaveri, perché non ci sono cadaveri.

Non é"
1477541210516602881,io proporrei una riforma tipo che se prendi il covid ti abbuonano l’esame che stavo preparando ha senso ascoltatemi
1477527887456739331,"Bene allora se ti prendi il covid o qualsiasi altra malattia, vai a pregare piuttosto di ingozzarti di medicinali, perché si…anche quelli fanno parte della scienza"
1477447763700944896,@salvataglia @dianacalibana Si? Prendi un aereo e entra in Giappone se riesci. E chi ha stabilito zero covid'= lockdown? Tu? Nemmeno la Corea del Sud ha fatto lockdown: ha usato altri strumenti. Non sai di che parli e i ciucci sono altri.
1477417461792260108,@Seg_hinho E se poi prendi il covid mentre chiavi? Vuoi rischiare la giocata?
1477390730997948416,"@noitre32 @dottorbarbieri Se ti vaccini per far piacere al governo e muori cazzi tuoi se ti vaccini per lavorare cazzi tuoi se ti vaccini perche se no muori se prendi il covid cazzi miei!
#GOVERNO E #PARLAMENTARI SONO DA ARRESTARE PER #EPIDEMIA #CONTAGIOSA PRODOTTA DAL #SIERO #GENICO SPERIMENTALE A #mRNA"
1477389708271435777,@MAUPAP @barbarab1974 In terapia intensiva non ci devi finire se prendi il covid ti DEVI CURARE IMMEDIATAMENTE CON LE TERAPIE DOMICILIARI
1477376697653727239,"@Fama__Volat @linomeschieri @LaStampa Se fumi e ti viene il cancro non ti curo.
Se sei obeso e ti viene l'infarto non ti curo. 
Se vai in montagna e cadi in una scarpata non ti mando l'elicottero.
Se non ti sei vaccinato e prendi il Covid ti arrangi.

Siamo d'accordo?"
1477322202928365570,"Cosa non hanno capito del plasma iperimmune? Ci vuol tanto a leggere in Italiano che non va bene per tutti, non funziona per tutti e non vuol dire che, se prendi il covid in maniera grave e ti fanno il plasma iperimmune, guarisci immediatamente?"
1477315860880572417,@uhmuhm_l @DslLorenzo @vitalbaa Ma tu che ne sai di quanto ci voglia? È che ne sai che se ti prendi il Covid magari poi tra 5 anni ti collassano i polmoni?
1477308681746358282,"@Salvamarga88 Se prendi sul serio questo tweet non so cosa dirti. Evidentemente era ironico, cosa c’entra il bilancio con la positività al Covid, ti rendi conto che è una fesseria per ridere o cosa?"
1477195722269376512,"@GiorgioCameran1 @sole24ore Non è questo il senso del discorso. Siccome abiti in un paese che ti dà l'opportunità di vaccinarti, non valorizzi quest'opportunità. Siccome nel paese dove abiti, se prendi il Covid, hai la possibilità di ricevere cure adeguate e gratuite, ti senti sicuro di non fare il vaccino."
1477041642909712384,"@lallergica @civati In effetti se prendi 62.000.000 di persone e vai a sommare morti da Covid autentici e contagi , mi pare che ci siamo più o meno. Boh?"
1476966075296362503,@Brixianesimo Tu se prendi il covid tuo padre festeggia
1476900947636936709,@DedoStefanizzi Allora fai così se prendi il covid non chiedere assistenza medica fai un hard box e poi tirati 2 spalsh
1476898808936251395,"@Stefy96842301 @MaxJWWallace Infatti 😂tu neanche immagini i dialoghi surreali che escono fuori per https://t.co/G38gIhsJJa mi ha detto “ma tu sei giovane, pure se prendi il COVID è in forma lieve”. Gli ho risposto che è giusto, ma allora perché hai fatto vaccinare i tuoi giovani figli?"
1476874404281913344,"@giuseppepisante @loredanamac Il vaccino non ti rende immune, ti infetti e puoi anche infettare ma se prendi il Covid il tuo corpo ha le difese per combattere questo virus. Vi ricordate alla prima ondata come i nostri anziani, i più deboli, si infettavano, entravano in terapia intensiva e non ne uscivano più"
1476872316726530052,@TCus10 @M_Fedriga Il problema è nn prenderselo il covid perché se lo@prendi poi si cambia la visione di tutto …e ti incazzi contro le capre no vax
1476859688641773573,@ItaliaViva @Ettore_Rosato Tipo? Che non si capisce nulla di cosa fare se per caso ti prendi il Covid? Che chi ha già la seconda dose potrebbe trovarsi senza green pass perché le prenotazioni per la 3 dose sono al collasso? Pagliacci
1476851654083424261,"@loredanamac Ma guarda che virologi, giornalisti e governo non hanno detto che se sei vaccinata non prendi il covid ... ma che in tale ipotesi magari non finisci in terapia intensiva ... ti può bastare?"
1476849731846516738,@daves80 Figurati. Se non prendi covid sei immortale 😂
1476841811809390623,"@Leonard71816307 Se però tu che hai 34 anni, prendi il covid e  disgraziatamente hai bisogno di cure, non ti presentare in ospedale☺️
Dicono che l'omeopatia  in casi gravi è un toccasana🤓"
1476834204440739840,"@francescobosett Se tu prendi il covid, probabilmente lo fai in forma leggera. Loro? È già in vantaggio, in ottica darwiniana"
1476746149847519236,"@MarcoFattorini Negli USA se non sei vaccinato e prendi il covid l assicurazione sanitaria non paga le spese mediche. Ci vorrebbe anche qui in Italia, dove è sempre tutto dovuto, x questo certa gente idiota si permette anche di rifiutare il vaccino."
1476715158949048325,"@stanzaselvaggia Se vaccinata con 3 dosi e prendi il covid, possibilmente con una carica molto bassa quindi non contagiosa ..si pensa prima di.."
1476713275811409922,@annak65649009 @erichman7 @BebaRandagia Ah perché se prendi il covid non ti devi curare se sei vaccinata?
1476618044768243712,"“se non reposti muore tua mamma” “se non reposti ti prendi il covid”, ma il telefono non vi scoppia mai in mano, quando fate queste stronzate?"
1476605849489530885,"@loredanamac Ma lo vuoi capire che se non ti vaccini e prendi il covid stendi i piedi,?"
1476601823310061572,"@BookherRl @Ale_Kamo @giorgiogilestro Booster o non booster certo, se lo fai adesso e ti prendi il COVID domani, ma se fai la terza dose e poi stai a cuccia ritardando il contagio, la sfangherai meglio. Quello che si è capito è che questa volta toccherà a tutti, e se speri nel vermifugo per cavalli, auguri…"
1476585365951729670,"stranissima sensazione passare dall'essere uno degli stati in cui, piacesse o non piacesse, avevamo quasi chiuso la pandemia in tempi da record ad uno nel quale praticamente ti prendi il covid e se ti chiedono come puoi solo rispondere ""gira la ruota"""
1476574357522722816,"@nowbacktome_ esattamente come le catene su Instagram ""se non reposti ti prendi il covid"""
1476573664971792386,"@Angel71242369 @asiasinasce Perché mi hanno detto che se prendi il covid e hai la febbre la tachipirina agisce al contrario, lo dico non per esperienza ma perché l'ho sentito in tv da dei dottori"
1476572681139068932,@baffi_francesco Fra poco  scoppia ... quintali di m@@@@... che escono dalla bocca.  Ma vatti a vaccinare  cretino .. che se ti prendi il covid ..muori dopo 2 minuti  con  tutta la ciccia che hai !
1476569809164906502,"@g_sellan @RoccoTodero Ma non è assolutamente vero, questo, non più. Se prendi il totale dei non vaccinati, calcoli la percentuale di quanti (in media) si ammalano di Covid e se anche TUTTI loro avessero sintomi (cosa impossibile) non arriverebbero a intasare gli ospedali. Non farti fregare!"
1476565189004775427,"Ma la gente che insiste nell’ affermare che i sacri sieri covid siano efficaci ed immunizzino, sa in cosa consistono i vaccini per definizione almeno? forse non è solo ritardo. Se mi faccio un anti malarico e mi prendi la malaria, che cazzo mi sono vaccinato a fare?"
1476562131365646336,"@Manfred43109337 @willy_signori Se prendi il covid e non sei vaccinato rischi la vita, se sei vaccinato hai 7 volte in meno di probabilità di infettarti, se non sei vaccinato la tua carica virale è infinitamente superiore rispetto al contagio di un vaccinato e di conseguenza la capacità di diffondere il virus"
1476551012634796034,"comunque oggi a lavoro è entrata una no vax e quando le ho chiesto il green pass ha cominciato a fare una scenata dicendo:
“siete tutte vaccinate qua scommetto no? ma dimmi te cosa te lo fai a fare se tanto prendi il covid. ti sei iniettata veleno”

IL NERVOSO CHE MI ERA SALITO"
1476549912317906948,"ma Diana del bufalo, tesoro bello, se hai il cuore ballerino, come dici tu, non è peggio se prendi il covid? un consiglio spassionato, cambia medico. https://t.co/JbXSbUQssJ"
1476539022428286988,"@frazljn @VisonaNicola @Eugenio27007068 @giorgiogilestro In quel caso le userebbero visto che sarebbero a carico dei contribuenti e molto più economici di un ricovero ospedaliero , se prendi il covid provaci , poi ci fai sapere 😉"
1476537487434690561,ANTONIO GRIEZMANN SE VAI IN AMERICA È OVVIO CHE PRENDI IL COVID TESTA DI MINCHIA
1476521326005342210,Praticamente stiamo tutti giocando a #SquidGame dove invece di essere ucciso prendi il covid e vinci se riesci ad arrivare negativo a Capodanno😂
1476509462320066571,"apro le storie ig e sono piene di “se non fai questa cosa prendi il covid”. io mi chiedo sinceramente quando la smetterete. qui non si tratta neanche di fare i moralisti. non credo vi rendiate conto di quanto possa essere dannoso per la gente. basta, smettetela con queste cose"
1476505764525068288,@elena_puliti Facts: se mangi i kiwi non prendi il covid a dicembre
1476502892689465347,"Penso che #Osimhen dovrebbe essere multato sia dal Napoli sia dalla sua Nazionale 

Sfortunato fino a un certo punto, se fai feste e festicciole e ti prendi il Covid paghi e ti stai pure zitto"
1476497205737537538,"Anche i cretini hanno capito che se hai anche 3 dosi di vaccino prendi il Covid e sei contagioso. C'è chi continua a chiamare scienza qualcosa che non ha neppure logica, ma essenzialmente è politica. Stanno giocando con la vita delle persone,lo trovo inaccettabile #megagreenpass"
1476496879227654148,@StefanoFinetti @FPFabrizioPhD @domenicomarock Per non andare in terapia intensiva certo ma se lo prendi in tempo lo puoi curare io ho un dottore che cura persone non vaccinate che hanno avuto il covid
1476485384460767236,"@S1973As @vitalbaa Te la spiego altrettanto semplice .. 

Se sei vaccinato e ti prendi il covid sei molto meno contagioso di chi non lo è
Salire in un autobus da positivo vaccinato o non vaccinato non è la stessa cosa perché la carica virale è totalmente diversa"
1476477557746896896,avete rotto il cazzo con le catene sul covid..se te lo devi prendere il covid lo prendi pure aprendo la finestra di casa. Viceversa se non lo prendi
1476453284303060993,"@rico6868 @radiosilvana @aka_rebel8 @prokofiev91 @gred_vet @GiovaQuez @AlanPanassiti @VirtualRaven @nonsolopierina @sonofocaccina No, ma se prendi la COVID, non hai reazioni avversi, prendi la COVID  e basta. Non c'entrano nemmeno niente le reazioni avverse."
1476432404864774145,@MonicaLottoV @GiovanniToti @zona_bianca Se ti prendi il covid e non ti curi subito sei nella merda!!! Il vax a me  mi ha solo illuso di essere immune e l ho fatto solo per avere il green pass credendo alle stronzate del governo e del virologi!!! CI STANNO PRENDENDO PER IL CULO SVEGLIA GENTE!!!
1476302362755149825,non x che crede che il vaccino ci renda tutti invincibili non lo prendiamo più il covid no cristo santo se vai in giro come un coglione senza mascherina eccerto che te lo prendi anche con 3 dosi
1476299301752082432,@FmMosca @dottorbarbieri Ah se lo dici tu ci crediamo tutti 🤣 occhio che se te la prendi troppo dopo il covid ti viene anche la gastrite 😉
1476272905562505216,"@Fabrizi84200282 @noitre32 No rischi molto di più se prendi il covid.
Se vivi di RdC mi sta anche sul cazzo che ti pago"
1476268326741581825,"accendo la tv e si parla del covid, entro su Twitter e sono tutti positivi, entro su ig e mi ritrovo le catene con ""se non reposti prendi il covid"", faccio i compiti e mi ritrovo a dover sbobinare 22 minuti di video il cui argomento è 🥁🥁🥁🥁🥁🥁il covid
io tra un po' mi sp4ro"
1476258415970238471,"@evelynbani sono d'accordo con te, ognuno nella vita, è giusto che faccia quello che meglio creda... però purtroppo anche se sei vacinata,il covid lo prendi lo stesso,ma in maniera più leggera, almeno si spera......"
1476257937257648130,@guidomarchello Se prendi il Covid-19 e dopo riesci a goderti la vita si. Purtroppo c'è una terza possibilità oltre alle due che hai detto
1476255748674011138,@SaggioSatana Se la prendi con positività MA non hal Covid
1476254765185183744,"@luddynski @a_lievre Vieni che ti spiego una cosa: se fai il vaccino antinfluenzale non è che non ti prendi l'influenza al 100%, te la prendi, ma in forma lieve. Così è per il covid, se fai il vaccino anticovid non è scritto che non te lo puoi prendere, ma se te lo prendi difficilmente vai in TI"
1476243990060187648,"@EttoreMuti14 @ScaltritiLab @barbarab1974 Ma perché spari cazzate sulle TI? Facciamo così, se prendi il covid rifiuta la terapia intensiva, visto che tanto secondo te fanno solo la tachi."
1476241355575803910,@andy1roma @Matt1Mouse Tutti i vaccinati? Perché adesso in ospedale ci sono i vaccinati (dati ufficiali se prendi la briga di leggere) Ops non è covid è influenza. Figura di merda avanti un altro https://t.co/4GTzAboRuz
1476232509914554369,il prossimo video su tiktok che vedo con “se non interagisci prendi il covid” lo segnalo fin quando non gli chiudono il profilo🙃. #TikTok #Amici21 #tiktokchallenge
1476226756839358470,“se non reposti sei pro allo stupro” “se non reposti ti prendi il covid” dovete stare sul cesso con la diarrea per un anno di fila porcodiooo
1476190658402598912,"@morganaxe @RobertoRenga Quindi vorresti un applauso con questo post? Sai che vaccinarsi non vuol dire non prendersi il COVID, ma se lo prendi, lo prendi in maniera lieve...vi prego no vax del cazzo, aprite la testolina di merda che avete"
1476188653110054919,@BlofeldSchwab @_franzix @xattorneyx ancora che non capite. i vaccini non elimino il covid ma se lo prendi e sei vaccinato non stai male
