twitter_id,Content
1398389352233902081,@SzczesniakA W szerszym kontekście to wiele prawd oczywistych zostaje zakrzyczanych. Lek na Covid Iwermektyna jest zwalczany od ponad roku mimo jednoznacznych wyników badań. To co niekomercyjne jest niszczone - życie straciło wartość jeśli nie zarabia.
1398372429685166080,"@Michali49393358 Ciekawa teoria. Jeśli nie potrafisz znaleźć badań dotyczących NOP po szczepionkach na Covid-19, a zamiast tego piszesz, że nikt tego nie bada, to świadczy to źle wyłącznie o twoim ilorazie inteligencji."
1398349069349797888,"#szczepimysięMoje wnuki /14 i prawie 18 lat/same zadecydowały ,by się zaszczepić. Nie musiałem  naciskać ,jako dziadek lekarz . tym młodym, zmanipulowanym ""antyszczep."" nie  pobytu w szpitalu covid.  pod respiratorem.Oby zmądrzeli,jeśli chcą chorować, niech nie narażają innych!"
1398323289685217284,"@waldekpolska @Aneta01546238 @mikescofield35 Jeśli jest aż tak dramatyczna sytuacja, jak słyszymy, to dlaczego rząd robi obstrukcję wobec leków, które według wielu lekarzy skutecznie leczą Covid? W przypadku tych leków nikt na wyścigi ich nie weryfikuje, a raczej robi się wszystko, by je dyskredytować. 2/2"
1398264365971877893,"@Baby0by2 myślałam że chodzi o sam covid- 19, stąd 3 mln, bo tyle jest obecnie potwierdzonych zakażeń łącznie. 

jeśli chodzi o ogół - okej, większość osób przeszła, ale istnieje ryzyko powrotu. wciąż myślę, że to że zaszczepieni mają lepiej jest uzasadnione dobrze"
1398263020917190663,"@MaciejBk1 ""Przychodzi jesień/21, wracają masowe zachorowania, ciężko chorują głownie niezaszczepieni""
😏
Czy jako dziennikarz wie pan, że od V/21 każdy zaszczepiony z +wynikiem testu #covid, jeśli nie trafi do szpitala, będzie liczony jako zdrowy?
Jak pan zareaguje? https://t.co/zpu9rYDRDa"
1398236993054822403,"@synxchaosu Jeśli wszyscy świadomi wiedzą,że dzieciaki to grupa której w zasadzie żaden sposób covid nie dotyczy,że są odporni na tę ""zarazę"",to jaki inny jest cel tego procederu?"
1398236573779562496,"@Lukasz_sstss @AndrzejRysuje Szczepionki być może, w przypadkach liczonych w jednostkach na milion powodują ciężkie, zagrażające życiu sytuacje. Statystycznie zaniedbywalne wobec zagrożenia samym CoViD-em. Jeśli zabije Cię szczepionka, to CoViD tym bardziej, bo szczepionka to część CoViD-a."
1398233920861257734,"@kowalskijanpl JEŚLI to się tak rozwinie to będę klaskał, ale będę daleko od uważania COVID za dobrodziejstwo."
1398229412534009859,"Sprawdź, co warto zbadać po przechorowaniu COVID-19. Nawet jeśli nic ci już nie dolega https://t.co/w6ukBlCFCg"
1398217610186137601,"@KONFEDERACJA_ Takie pytanie mamy do @Konfederacja . Czy szczepicie sie przeciwko covid, a jesli tak to kto?
https://t.co/IYIYU9qhMG"
1398215426010714112,"@R_A_Ziemkiewicz Możesz też wygrać odpornosć … albo, jeśli się nie zdecydujesz, przystąpić do loterii „choruję na covid”. 

Tam zakres „wygranych” jest bardzo szeroki (i co ciekawe, obejmuje też zakrzepicę, z całkiem sporym p-stwem).

https://t.co/4aVclqIHIt"
1398205584479039489,"@katarynaaa Jeśli chodzi o saturację tlenową - wskazania AW są niemal identyczne jak wskazania pulsoksymetru (ta funkcja również ma aprobatę FDA). Co ciekawe, w jednych z badań wyszło, że Apple Watch wykrywa pierwsze objawy COVID-19 tydzień wcześniej niż testy PCR
https://t.co/97zR17d8gq https://t.co/QWr8jHefDv"
1398194351419895811,"@KempaMichal @Svaarth @_zboral Dlatego należy ważyć ryzyko. Jeśli jestem chory na raka, który nieleczony ma śmiertelność bliską 100% w ciągu 2 lat, to oczywiście wezmę szczepionkę mRNA, nawet słabo przebadaną. Ale nie wezmę jej z powodu covid, którego ryzyko zgonu w moim przypadku to ok. 1:50000."
1398188039114010629,"Twarzami tej tragifarsy są same patomordy, jak się dokładniej przyjrzeć. Jeśli przeanal. się też profil charakter. covid-ekspertów to jest jeszcze ciekawiej. 
Simon od masek i darcia gęby, Parczewski od godz. milicyjnej, Gut od śmierdz. ludzi. A na górze Adam-wampir energetyczny. https://t.co/fWbqQOwSCM"
1398185043252727810,"@wszystkozajet10 @R_A_Ziemkiewicz Nie ma badań na ten temat, za to jest dezinformacja. Ale nawet jest, ok. Ja nie chce się szczepić, jeśli umrę na covid to moja sprawa i moja wina prawda? Ci którzy boja się covidu mogą się zaszczepić. I tyle. Powinno być po pandemii bez przymusu szczepień"
1398178189579522049,"@Maxymil98946790 @apomirski @MarekEWrobel @R_A_Ziemkiewicz 5% to poziom zgonów pośród chorych na covid, którzy wcześniej byli zaszczepieni, ale zachorowali. Jeśli zachorujesz po szczepieniu, masz 5% szans na śmierć (kilka razy więcej niż u niezaszczepionrgo)  A skuteczność szczepionek to nie 95%, tylko zaczyna się od 66% (JJ)."
1398171348615172098,"@Thot697 @skrecamywprawo Może jeśli JA się zgodzę tj. za porozumieniem stron. Jeśli sie nie zgodzę musi mieć powód. Brak szczepienia na covid to nie powód. Takie jest zdanie prawników, a nie moje ani wasze 😉 Nie było jeszcze takiego precedensu zresztą"
1398040952271421441,"@Firarafaa Jeśli ludzie nie będą się szczepić przeciw COVID-19 to prawie jak w banku jesienią będzie kolejna fala epidemii przestrzega prof. Andrzej Horban. Odwołanie stanu epidemii w czerwcu jest mało prawdopodobne, a szczepienie trzecią dawką „bardzo możliwe”
https://t.co/LWNuKZFnaJ"
1397983106628558849,"Amerykańska agencja Centra Kontroli i Prewencji Chorób (CDC), potwierdziła, że dzieci i młodzież przechodzą chorobę określaną jako „Covid-19”, a mającą być spowodowaną przez wirus SARS-CoV-2, w wyjątkowo łagodny sposób, jeśli w ogóle jest ona w tej grupie wiekowej zauważalna."
1397972212829806592,"Jeśli Wy lub Wasi znajomi nie chcecie się szczepić p/covid, to jakie są powody? Znam już: 
- czipują 
- lekarz zabronił 
- skutki uboczne
- i tak nie działa
- i tak nie zachoruję
- nie ma pandemii
- ksiądz mówił

Proszę o komentarze i RT.  
Każdy powód się liczy"
1397968577311936519,@PolsatNewsPL Polska na 1 miejscu jeśli chodzi o nadmiarowe zgony i to nawet nie zwiazane z COVID. Widocznie Johnson nie był zbyt pilnym uczniem @a_niedzielski
1397951777551663104,"@ufka2 @przemekbator @GmtzEmilia Tak się zastanawiam. Dlaczego u tych WSZYSTKICH, którzy potępiają tego wyrodnego syna i jednocześnie piszą o spotkaniach z rodzicami 2 x w tygodniu i Wigiliach na 15 osób, nie było w rodzinie covida? 
A może jest tak, że jeśli covid był, to i była tragedia i nie ma o czym pisać?"
1397934310561288193,"🔴 ""Project Veritas"" ujawnia, że Facebook potajemnie cenzuruje informacje o szczepionkach przeciw COVID-19, które są sprzeczne z jego ideologią. Nawet jeśli informacje te są prawdziwe.  
https://t.co/TX66JJdbnb"
1397914333993074691,"@dawtru Nie mam zamiaru Pana uspokajac, tylko mowie jak wyglada epidemia. Jesli nagle potrzeba wiecej lozek a tych łóżek nie ma, to niezależnie od kraju chory ostry (duszący się covid) wyprze diagnostykę chorób przewlekłych, w tym nowotworów

Ps. W PL onkologie pracowały"
1397901898116743174,"@xxmartu @leniwiec1989 @BuenosFCBP @Ciasteczkowy90 @LukaszBok Od kiedy osoba ""zaszczepiona"", a która nie chorowała nabiera przeciwciała na Covid?🤦‍♂️
A jeśli chorowała i przeżyła to po jaką cholerę idzie pod igłę? Dla szpanu jak większość nowomodnisiów bez podstawowej wiedzy o wirusach? Masakra!🤦‍♂️"
1397869418168868865,"@BoniekZibi : Panie Prezesie,w kadrze na ME jest 4 zawodników którzy odmówili szczepień na Covid jest niezrozumiałe bo  jesli  w trakcie  zachorują grozi wykluczenie całej drużyny; sugeruje postawić im ultimatum: szczepisz się albo wylatujesz!nie powinno się tolerować głupoty!"
1397869202166497280,"Jeśli ludzie nie będą się szczepić przeciw COVID-19, to to jak w banku jesienią będzie kolejna fala epidemii - ostrzega przewodniczący Rady Medycznej przy Premierze RP prof. Andrzej Horban. Odwołanie stanu epidemii w czerwcu jest mało prawdopodobne.
https://t.co/xKiPS41mnM"
1397864523751636994,"@Dominik51141857 @Iza03217914 W takim razie, jeśli ktoś zmarł na covid,  też nie wypłaca,  bo taka choroba ""nie istnieje""🤣🤣🤣"
1397862646385299457,"Jeśli ludzie nie będą się szczepić przeciw COVID-19, to prawie jak w banku jesienią będzie kolejna fala epidemii - przestrzega przewodniczący Rady Medycznej przy Premierze RP prof. Andrzej Horban. 

#KoronawirusWPolsce #szczepienia

https://t.co/Wk7MeA3Ur3"
1397852021613596673,"Jeśli ludzie nie będą się szczepić przeciw COVID-19, to prawie jak w banku jesienią będzie kolejna fala epidemii - przestrzega przewodniczący Rady Medycznej przy Premierze RP prof. Andrzej Horban.
https://t.co/MqYFWgmNda https://t.co/nhvN3gbXd1"
1397850130099879936,"@Mylenna2801 @MZ_GOV_PL Dla sporej ilości chorych na COVID utrata węchu jest jedynym objawem, nie ma kataru. Koronawirus namnaża się w nerwach przewodzących impulsy z tych zmysłów, a potem w samym mózgu. Jeśli uważa pani zniszczenia w pani umyśle za małą stratę, to faktycznie może pani je ignorować."
1397840473792864264,@a_niedzielski @michaldworczyk @GIS_gov @szczepimysie Czy taka informacja o historycznym wyniku Covid (dla dziecka) znajdzie się finalnie w #paszportCovid? I czyim (dziecka/rodzica?). I co jeśli nie? Czy nie może być po prostu prosto skoro pandemia od ponad roku?
1397829767408328706,@SlawomirMentzen Ale co ma jedno do drugiego? Nawet jeśli Covid powstał w labolatorium (czego dosłownie nikt nie wyklucza) to jaka kucowska logika nakazywałaby tu kwestionowanie szczepienia i metod ochrony przed tym wirusem?
1397823263351390211,"@propeertys ""People who have had both Covid jabs may still be forced to isolate if they come into contact with the virus, it has been reported."" Mogą być zmuszeni, jeśli będą mieli styczność z osobą zarażoną."
1397813319818489856,"@poldek34 @mateuszmwroc Pilnie, bo wizyta planowana jest na październik (jeśli covid się nie uaktywni). Rzeczywiście wielki pośpiech."
1397692926063517699,"Jeśli ktoś uważa, że zbuduje silny klub. Mówiąc, a że sędzia. A, że za bardzo zaufałem zawodnikowi. A, że COVID. A, że nie mieliśmy przygotowań. A, że nie mamy ławki. To go nie zbuduje. Przestańmy sobie mydlić oczy."
1397645139993038851,"@PBasiukiewicz @PiotrWitczak7 Ale nikt nie umarł po szczepionce lecz ze starości. Natomiast niezaszczepieni umierają na covid, nawet jeśli mają 97 lat i nowotwór płuc. Czego tu Pan nie rozumie?"
1397615608364212230,"@Ninjazz90 @MartaHabior Jeśli zachorowała na inną śmiertelną chorobę niż covid-19 to szczepionka nie była tego powodem. Szczepionka mogła osłabić organizm, ale sama w sobie nie wywoła choroby, bo nie ma w sobie patogenów"
1397583879104565249,"@SkrzatN @skyo43 @Forseti60917717 @NikamoSj @Sailor63Tomek @SamDoonby @JarosawK2 @SimonTemplarTS @Albert301271 @MrsLydia6 @paciodomb @PBasiukiewicz @Michali49393358 @DawidAdamskiPL @Maria_Ann351984 @Nautulicus @PiotrWarchlak Ok, jeśli dane są podobne to statystyki które podałeś dotyczą poniżej 10% obywateli PL. (Na 38 mln ludzi żyjących w PL zachorowało na Covid 2,87 mln czyli 7,55% Polaków.)"
1397580629039108097,"@_zboral Przy covid IFR to 0,15% więc przykład mocno wyolbrzymiony, ale będę się go trzymał, bo i tak słabo u Ciebie z czytaniem. 
Może to by było racjonalne, gdybyś na te pasy czekał 3 dni. Ale jeśli przez rok unikasz mamy, to może się okazać że w ogóle nie zdążycie się spotkać."
1397560884541669384,"@Zosia99720262 @Czarek11646359 ..coś czuję, że jeśli nie przez COVID to z głodu nogi wyciągniesz :)😉"
1397558550486999044,"@eleodeo @WitekD @limitco2 @MartaHabior Dokładnie. Nie zmarł na covid, chociaż prawdopodobnie covid się przyczynił do jego śmierci jeśli zmarł np na problemy z sercem."
1397555497423810565,"@emgr0n jesli przechorowalem covid i mam przeciwciala, to czy powinienem sie szczepic?"
1397542978823065603,"""Ryzyko większe niż korzyści. Zwiększa się liczba publikacji wyników badań naukowych potwierdzających, że niektóre szczepionki przeciwko COVID-19 mogą powodować bezpłodność"".

@szczepimysie @k_pyrc @wszczeklik jeśli to nieprawda, to może jakaś reakcja naukowców i sprostowanie? https://t.co/yMvqDIg4hn"
1397541239495569410,"@Saquers1 @KrzysztofSykta @lkwarzecha Jeśli chorych na covid byłoby jeszcze więcej, to jeszcze więcej chorych na różne choroby zostałoby odesłanych. 
to jest oczywiste! gdy fala narastała, przerabiali na covidowe kolejne oddziały i szpitale.. dobrze, że wyhamowała.
to nie ja powinienem się zastanowić!!!"
1397537922925137922,"Chciałam tylko powiedzieć, że, jeśli chciałbyś lecieć do Norwegii zaszczepiony, to i tak musisz zrobić test i trafisz na 10 dni kwarantanny w miejscu lądowania. Chyba że przechorowałeś COVID w ost.6 m-cach i masz papier. Wtedy tylko kwarantanna🤷🤣"
1397535339200270336,"@PremierRP „(…) o czym my mówimy, skoro szczepionki przeciw COVID-19 nie przyjęło ok. 40 proc. lekarzy”
Czy to prawda? Jeśli tak, to nie mam pytań.

https://t.co/FB1dNHw5UV"
1397528215602749444,"@TeryAsic1 @lukasz_w2 @Kate7620 Owszem, jeśli faktycznie tak jest ,że mają tylko pozytywny test i żadnych objawów covid i na wskutek zakażenia nie doszło u nich do zaostrzenia "" zwykłych"" chorób. Jednak nie mam( i ty pewnie też nie) danych na temat jaki to % wszystkich"" covidowych"" zgonów."
1397520224736456706,"@Szuprycz @szczepimysie @MZ_GOV_PL Wzrost zachorowań jesienią jest równie prawdopodobny, jak teoria, że Covid-19 podzieli historię świńskiej grypy i spowszednieje/złagodnieje. Jeśli nie, to wzrost zgonów będzie zauważalny i będzie czas na szczepienia (wrzesień/październik)"
1397512517753188352,"Kard. Nycz o beatyfikacji kard. Wyszyńskiego, udarze, #COVID19 i #szczepimysie ""Jeśli chcemy być społeczeństwem uodpornionym na tę zarazę - a mówię to jako człowiek, który sam przeszedł covid - to szczepmy się jak najszybciej."" @ArchWarszawska  https://t.co/nZxXbufR98"
1397509572500365312,"Wiem, że to dane wrażliwe i spodziewam się, że opinia publiczna może nie usłyszeć odpowiedzi, ale byłbym wdzięczny dziennikarzom, gdyby popytali reprezentantów Polski w piłce nożnej, czy zaszczepili się przeciw COVID-19.  A jeśli nie, to czemu?"
1397507397686550528,"W czw @Gosc_RadiaZET prof. Andrzej Horban główny doradca premiera ds walki z COVID-19. Jeśli macie pytania, piszcie. Początek g. 8.02. Zapraszam!"
1397501120180854784,"@GadowskiWitold Panie Witoldzie czy były ostatnio jakieś Komentarze na inne tematy niż covid?
jeśli tak to proszę o daty chętnie posłucham.
pozdrawiam"
1397495833671708676,"@WszyscyUmrzemyl @Mylenna2801 @MZ_GOV_PL Jeśli chodzi o zachorowania to co roku 4,4 mln ludzi chorowało, a covid liczony jest za dwa sezony grypowe. Z czego covid to bezobjawowcy plus osoby, które chcą wyjechać itd. Czyli na mus testowane. Szkoda, że wcześniej tak ludzi nie testowali, była by pandemia dopiero."
1397470100488343555,"Katarzyna Bross-Walderdorff: Przynajmniej połowa szczepionek na COVID-19 to placebo
Wniosek jest prosty:
Jeśli wziąłeś zastrzyk i nic Ci nie było i jeszcze nie jest, to się ciesz, bo masz szanse, że nie dostałeś preparatu. https://t.co/c5K91bmskX"
1397469130085838850,"@TomaszLaszcz @MateuszDomicza2 @TeresaZiolek @KramerGrzegorz @prysiu a jeśli przyjmiemy teoretyczny konstrukt, że cyt. fobie (nie tak to interpretuję, bo tak samo mówimy o strachu przed covid) są podstawne?"
1397464794580586497,"@STOPPIS1 @KramerGrzegorz Nie można utożsamiać AV z osobami kwestionującymi szczepienia COVID, którzy na inne choroby się szczepią. Wykształcenie nie gra wielkiej roli, jeśli już, to więcej AV jest wśród ludzi z wyższym wykształceniem. Robiliśmy szybkie badanie wśród studentów UEK - chce się szczepić 20%."
1397434007248379907,"@MartaStruczews1 A jeśli Cię dopadnie Covid będziesz nadal szczekać w tym tonie?
Znam taką mądralę co szczekała a teraz ledwo powłóczy nogami, trzy miechy po zakażeniu. Zdrowia życzę!"
1397410564884811779,"@MSmolanska @no_kopaczan Będą bezpieczniejsi gdy wskutek zaszczepienia się przez wielu innych covid zdechnie. Bo jeśli covid ich dorwie, to mają małe szanse."
1397350896309260295,"@Penetrator8888 @Pawel__Bieniek A co do 2% to jest ilość w reżimie sanitarnym którego nie było w ciągu ostatnich 100lat. Jeśli covid byłby ignorowany to śmiertelność pewnie byłaby na poziomie 5+%. 
Pozwolę sobie pominąć idiotyzm argumentu, że 2% ludzi to niby mało."
1397333513817534471,"@FanTomasz1916 @maciej_qu @MaciejRPawlicki @tojazoju pięknie to działało/działa w drugą stronę… jeśli umarł do tej pory (przez ostatni rok czasu) na np. udar… rozwalił się o słup… to covid 19… ale jeśli wyszczepiony nr 2 to nie, absolutnie nie przez szczepionkę… „mamy 100%-tową pewność, że nieeeee…” dlaczego??? patrz poniżej https://t.co/A3yzO0BoPw"
1397308781135110146,"@LeslawDietrich @PiotrWitczak7 Nie mniej dane PL dot. hospitalizacji nie będą się nigdy ""broniły"". W 2020 r.: 2 mln hospitalizacji mniej, żeby było nieco ponad 100 tys. hospitalizacji COVID! Nawet jeśli ""ogólnopolska"" średnia hospitalizacja to 5,5 dnia a COVID to śr. 12 dni -te dane nie będą się nigdy ""spinać"""
1397274016394584067,".@TeleexpressTVP | Szwecja jest liderem w Europie jeśli chodzi o liczbę zachorowań na COVID-19. Kraj, którego model walki z pandemią znacznie różnił się od reszty świata, odnotowuje najwięcej zachorowań w stosunku do liczby mieszkańców. https://t.co/T1U0zcBplG"
1397268731521286145,"#Teleexpress | Szwecja liderem w Europie jeśli chodzi o liczbę zachorowań na COVID-19. Kraj, którego model walki z pandemią znacznie różnił się od reszty świata, odnotowuje najwięcej zachorowań w stosunku do liczby mieszkańców. https://t.co/HSHnNeCIbx"
1397254478898909195,"@dachrzynski @RozekTom @michaldworczyk @CzarnekP @MorawieckiM @a_niedzielski Jeśli skutkiem ubocznym jest bolące czy zaczerwienione ramię, mogę to olać, ale jeśli w Polsce po szczepionce na covid umarło już 70 osób, w Niemczech 400, a w USA na 4000 zaszczepionych dzieci umiera 6, to taka szczepionka nie jest do zaakceptowania."
1397248514216824838,"@VasHappenin93 Noo szkoda...zastanawiam się jak to będzie z koncertem Harry'ego pod względem covid i ograniczeń, bo tam chyba cała Tauron Arena jest chyba wyprzedana (jeśli się mylę to proszę mnie poprawić)"
1397245459966595074,"@IwonaGJ Się z Panią zgadzam ale nie do końca. 
I Sporą część spośród osób zmarłych na Covid umarły nie z powodu Covid ( niebezpośrednio)
II jeśli w ten sam sposób będziemy liczyć to może podawajmy ile osób zmarło zaszczepionych. Z podziałem na bepośredni związek i z chor. towarzysząc."
1397231310322782225,"@El_Rubio7 @JareckiKuba @LaczyNasPilka Jasne, natomiast badania pokazują, że po szczepieniu dłużej utrzymują się wyższe miana przeciwciał niż u ozdrowieńców, szczególnie jeśli ci przechodzili chorobę łagodnie. Stąd zaleca się jedną dawkę dla osób które przebyły COVID."
1397228274728808453,"@Marcin37805568 Interesują mnie neurologiczne bardzo. Również skutki covid w chorobach demencyjnych. Jeśli idzie o psychiatryczne, to z grupy nerwicowo-lękowo-depresyjnych obraz jest jasny, ale ciekawi mnie w psychotycznych."
1397192973239128070,@FreedomMarek @KonradBerkowicz Nie ma szczepionki żeby uchronić się przed kierowcą bez prawa jazdy a na COVID jest. Jeśli więc szczepionka jest dobrowolnie dostępna dla wszystkich to każdy kto obawia się nieszczepionych odmieńców niech po prostu się zaszczepi a nie namawia wszystkich w ciemno do szczepień.
1397184637722583042,@JSetlis @jab_artur 30% zgonów na cocid wsród osob starszych jest skorelowane z poprzednimi szczepieniemi na grypę. Jeśli tak samo zadziała to teraz tylko odwrotnie tzn. możliwe że 30% zaszczepionych na covid umrze na grypę ale to hipoteza bo nie wiadomo praktycznie nic o biologii generowanych 8/n
1397174751999758336,@miliwoltx @Tamus911 @synxchaosu @MZ_GOV_PL System zdrowotny złamał się na własne życzenie. Mając mniej hospitalizacji niż w pośrednich latach nie daliśmy rady. Covid to nie jest groźna choroba jeśli tego nie zrozumiemy to nie wyjdziemy z tego nigdy.
1397152151240069125,"Dziewiętnastu piłkarzy reprezentacji Polski zdecydowało się zaszczepić, czterech niezaszczepionych nie przeszło koronawirusa. Duża odwaga. Już widzę jazdę, jeśli któryś z nich wypadnie przez covid przed ważnym meczem."
1397143761881272321,"@reszef @AC230W @eleodeo @AnnaSiarkowska I to NIE jest tak, że to jego prywatna sprawa. Prywatna sprawa to jest czy on żywi się w McDonaldzie albo pali nałogowo papierosy jak jest sam - bo nawet jeśli złapie od tego jakieś ciężkie choróbska, to nikogo nimi nie zarazi. Ale covid niestety jest zaraźliwy."
1397143346653634563,"@reszef @AC230W @eleodeo @AnnaSiarkowska Po prostu jeśli chcemy chronić tych, co się zaszczepić nie mogą, to musimy albo się wyszczepić albo przechorować jako ""stado"". I tyle. Na razie daleko do tego stanu. I na dziś foliarz jest współodpowiedzialny za zakażenia i ew. śmierć tych, którzy umrą na covid."
1397134339058675712,"@komenttuje @JMiziolek Jeśli nie jesteś, to edukuj się na bieżąco w tym covidowym zakresie. Dzięki temu głupot się mniej opowiada i mniej ludzi z otoczenia naraża na chorobę:
https://t.co/y6hZ6SwU6t 3,5mln osób na świecie zmarło z powodu covid. To są fakty. Firmy farm. żyją nie tylko ze szczepionek."
1397132971958620162,"@Rafa93206709 @AlentProf @lkwarzecha Argument o warunkowym dopuszczeniu szczepień przez EMA odbijasz silnikami parowymi. Dorzucę ci następny ,firmy nie ubezpieczaja od  NOPów po covid szczepionkach, więc kłuj sie  jeśli chcesz ."
1397129777362915331,"@konradryczko @pl_tradingview ile osób, tyle wyliczanek :)

Z szerszej perspektywy covid zakończył II i jesteśmy w III. W trójkach piątki nie mogą być załamane (mogą w C lub w 5), a więc szczyt musi być wybity, jeśli teraz to 4 ;). 

Ale to trendowa interpretacja. https://t.co/pZKXF5nsJU"
1397129370083409920,"@wojtek_maga @Martin33460870 @MiBiBialonski Napisałeś, że jak złapie covid to nie zagra 10-14 dni i dlatego powinien być szczepiony. A ja na to, że co jeśli mimo szczepienia złapie covid? :P"
1397122676460773376,"@SkrzatN @Agniesz46087234 @Forseti60917717 @SamDoonby @JarosawK2 @SimonTemplarTS @Albert301271 @MrsLydia6 @skyo43 @paciodomb @NikamoSj @PBasiukiewicz @Michali49393358 @DawidAdamskiPL @Maria_Ann351984 @Nautulicus @PiotrWarchlak Jeśli już to covid trzyma za jaja Ciebie w dalszym ciągu . Do kina mogę iść , do teatru też mogę więc niczego nie tracę . Wychodzi na to że zaszczepiłeś się z tchórzostwa . Dla mnie to tak jak popełnić samobójstwo ze strachu przed śmiercią"
1397113402322046978,"@Aneta40182434 Ja raczej ten bieg już zakończyłem, do tego nie jestem zaszczepiony na/przeciw covid-19. Ale jeśli tak jest, to szykuje się niezła czystka."
1397112331088314370,"@wszczeklik Profesorze czytałem, że po przechorowaniu Covid i podaniu jednej dawki Pfizera, ma się lepszą odporność niż po dwóch dawkach, jeśli się nie chorowało. Czemu ozdrowieńców szczepimy dwoma dawkami?"
